Estado,No cultivo,Cultivo,Tipo / Variedad,Unidad de medida,Superficie Sembrada (ha),Superficie Cosechada (ha),Superficie Siniestrada (ha),Producción,Rendimiento (udm/ha),PMR ($/udm),Valor Producción (miles de Pesos)
CHIAPAS,45.00,Mango,Mango haden,Tonelada,21.50,21.50,0.00,174.50,8.12,2514.61,438.80
CHIAPAS,46.00,Mango,Mango manila,Tonelada,121.00,113.00,0.00,555.45,4.92,5545.51,3080.25
CHIAPAS,47.00,Mango,Mango tommy atkins,Tonelada,114.55,102.00,0.00,1173.37,11.50,1654.99,1941.92
CHIAPAS,48.00,Mango,Mango criollo,Tonelada,1311.30,1290.50,0.00,6416.63,4.97,2011.66,12908.06
CHIAPAS,49.00,Mango,Mango kent,Tonelada,24.00,24.00,0.00,207.60,8.65,7634.20,1584.86
CHIAPAS,50.00,Mango,Mango manililla,Tonelada,4396.50,4381.50,0.00,25099.02,5.73,4000.76,100415.04
CHIAPAS,51.00,Mango,Mango ataulfo,Tonelada,32473.12,29655.17,0.00,233569.80,7.88,5542.18,1294485.37
CHIAPAS,52.00,Mango,Mango ataulfo,Tonelada,159.72,159.72,0.00,1177.56,7.37,6829.70,8042.38
CHIAPAS,53.00,Mangostán,Mangostán s/clasificar,Tonelada,65.00,21.00,0.00,36.31,1.73,69899.99,2538.07
CHIAPAS,54.00,Manzana,Manzana anna,Tonelada,570.50,570.50,0.00,1803.80,3.16,7077.53,12766.45
CHIAPAS,55.00,Manzana,Manzana criolla,Tonelada,453.00,434.00,0.00,1390.74,3.20,8547.94,11887.96
CHIAPAS,56.00,Marañón,Marañón s/clasificar,Tonelada,606.00,606.00,0.00,292.95,0.48,4728.92,1385.34
CHIAPAS,57.00,Marañón,Marañón,Tonelada,80.00,80.00,0.00,36.00,0.45,6204.74,223.37
CHIAPAS,58.00,Melón,Melón cantaloupe,Tonelada,45.50,45.50,0.00,715.44,15.72,5030.04,3598.69
CHIAPAS,59.00,Nanche,Nanche s/clasificar,Tonelada,32.00,30.00,0.00,149.10,4.97,1300.00,193.83
CHIAPAS,60.00,Naranja,Naranja valencia,Tonelada,401.50,383.00,0.00,2107.53,5.50,2114.17,4455.68
CHIAPAS,61.00,Naranja,Naranja criolla,Tonelada,1504.35,1386.50,0.00,9970.81,7.19,2018.30,20124.09
CHIAPAS,62.00,Palma africana o de aceite,Palma africana o de aceite s/clasificar,Tonelada,45435.53,38580.03,0.00,554519.03,14.37,1384.40,767676.25
CHIAPAS,63.00,Palma camedor,Palma camedor s/clasificar,Gruesa,96.00,58.00,0.00,22150.00,381.90,15.95,353.20
CHIAPAS,64.00,Papa,Papa alpha (blanca),Tonelada,1384.70,1384.70,0.00,26337.22,19.02,8002.90,210774.03
CHIAPAS,65.00,Papa,Papa criolla,Tonelada,539.33,539.33,0.00,4442.77,8.24,5370.38,23859.36
CHIAPAS,66.00,Papaya,Papaya maradol,Tonelada,2048.00,1895.50,0.00,153392.58,80.92,5030.90,771702.94
CHIAPAS,67.00,Pastos y praderas,Pastos y praderas estrella,Tonelada,41800.25,41800.25,0.00,1103614.78,26.40,540.05,596005.77
CHIAPAS,68.00,Pastos y praderas,Pastos y praderas bermuda,Tonelada,23210.00,23210.00,0.00,598073.27,25.77,515.13,308085.88
CHIAPAS,69.00,Pepino,Pepino americano chino,Tonelada,37.10,37.10,0.00,566.15,15.26,2027.91,1148.10
CHIAPAS,70.00,Pera,Pera s/clasificar,Tonelada,239.50,239.50,0.00,536.51,2.24,7076.60,3796.67
CHIAPAS,71.00,Perón,Perón s/clasificar,Tonelada,39.50,35.00,0.00,208.92,5.97,8392.94,1753.45
CHIAPAS,72.00,Pimienta,Pimienta verde,Tonelada,402.00,397.00,0.00,166.74,0.42,26680.20,4448.66
CHIAPAS,73.00,Piña,Piña criolla,Tonelada,357.00,357.00,0.00,7765.18,21.75,4061.29,31536.67
CHIAPAS,74.00,Plátano,Plátano criollo,Tonelada,5278.00,5237.00,0.00,94600.01,18.06,2557.17,241908.58
CHIAPAS,75.00,Plátano,Plátano macho,Tonelada,5831.01,5806.01,0.00,129422.74,22.29,1693.19,219137.84
CHIAPAS,76.00,Plátano,Plátano enano gigante,Tonelada,12099.06,12077.06,0.00,471489.55,39.04,2698.97,1272537.48
CHIAPAS,77.00,Plátano,Plátano manzano,Tonelada,58.00,58.00,0.00,1354.88,23.36,3148.60,4265.98
CHIAPAS,78.00,Rambután,Rambután s/clasificar,Tonelada,836.00,827.00,0.00,9508.69,11.50,12197.38,115981.09
CHIAPAS,79.00,Rambután,Rambután,Tonelada,13.00,13.00,0.00,137.15,10.55,13320.28,1826.88
CHIAPAS,80.00,Sandía,Sandía charleston (gray),Tonelada,1080.25,1080.25,0.00,29774.85,27.56,2949.50,87821.06
CHIAPAS,81.00,Sandía,Sandía cambray (sangría),Tonelada,823.66,823.66,0.00,17592.59,21.36,3769.63,66317.63
CHIAPAS,82.00,Semilla de caña de azúcar,Semilla de caña de azúcar s/clasificar,Tonelada,388.05,388.05,0.00,36896.63,95.08,799.15,29486.05
CHIAPAS,83.00,Semilla de soya,Semilla de soya s/clasificar,Tonelada,281.00,281.00,0.00,612.58,2.18,24146.38,14791.59
CHIAPAS,84.00,Sorgo forrajero en verde,Sorgo forrajero en verde s/clasificar,Tonelada,225.00,225.00,0.00,4680.00,20.80,504.11,2359.23
CHIAPAS,85.00,Sorgo grano,Sorgo grano s/clasificar,Tonelada,9180.89,9180.89,0.00,25205.56,2.75,3437.25,86637.76
CHIAPAS,86.00,Soya,Soya s/clasificar,Tonelada,12915.30,12915.30,0.00,22554.97,1.75,6808.39,153562.98
CHIAPAS,87.00,Stevia,Stevia s/clasificar,Tonelada,1.20,1.00,0.00,13.60,13.60,12277.16,166.97
CHIAPAS,88.00,Tabaco,Tabaco s/clasificar,Tonelada,187.80,187.80,0.00,372.67,1.98,19609.24,7307.78
CHIAPAS,89.00,Tamarindo,Tamarindo s/clasificar,Tonelada,42.00,36.00,0.00,105.10,2.92,2678.59,281.52
CHIAPAS,90.00,Tejocote,Tejocote s/clasificar,Tonelada,21.00,18.00,0.00,58.39,3.24,3850.32,224.82
CHIAPAS,91.00,Tomate rojo (jitomate),Tomate rojo (jitomate) bola,Tonelada,39.00,39.00,0.00,1182.90,30.33,9978.57,11803.65
CHIAPAS,92.00,Tomate rojo (jitomate),Tomate rojo (jitomate) saladette,Tonelada,1402.30,1402.30,0.00,68079.89,48.55,7446.11,506930.35
CHIAPAS,93.00,Tomate rojo (jitomate),Tomate rojo (jitomate) saladette,Tonelada,28.80,28.80,0.00,1990.08,69.10,6945.62,13822.34
CHIAPAS,94.00,Tomate rojo (jitomate),Tomate rojo (jitomate) saladette,Tonelada,107.50,107.50,0.00,6887.57,64.07,6766.83,46607.03
CHIAPAS,95.00,Tomate verde,Tomate verde s/clasificar,Tonelada,712.00,712.00,0.00,16945.33,23.80,4034.07,68358.73
CHIAPAS,96.00,Trigo grano,Trigo grano cristalino,Tonelada,66.10,66.10,0.00,64.50,0.98,4058.16,261.75
CHIAPAS,97.00,Zapote,Zapote chico (chico zapote),Tonelada,115.80,107.50,0.00,344.73,3.21,2564.93,884.21
CHIAPAS,98.00,Zapote,Zapote negro,Tonelada,10.88,9.50,0.00,25.03,2.63,2273.37,56.90
CHIHUAHUA,1.00,Acelga,Acelga s/clasificar,Tonelada,1.50,1.50,0.00,18.97,12.65,5800.00,110.03
CHIHUAHUA,2.00,Ajo,Ajo morado,Tonelada,9.00,9.00,0.00,79.47,8.83,30373.88,2413.81
CHIHUAHUA,3.00,Ajo,Ajo blanco,Tonelada,28.40,28.40,0.00,415.60,14.63,29083.64,12087.16
CHIHUAHUA,4.00,Alfalfa,Alfalfa achicalada s/clasificar,Tonelada,90206.94,90206.94,0.00,1623244.42,17.99,3093.35,5021265.29
CHIHUAHUA,5.00,Algodón hueso,Algodón hueso s/clasificar,Tonelada,137109.72,136469.72,640.00,605781.89,4.44,12592.93,7628568.29
CHIHUAHUA,6.00,Avena forrajera en verde,Avena forrajera en verde s/clasificar,Tonelada,228254.42,228054.42,200.00,2954073.08,12.95,505.56,1493453.30
CHIHUAHUA,7.00,Avena grano,Avena grano s/clasificar,Tonelada,27153.33,27153.33,0.00,50801.85,1.87,5495.75,279194.27
CHIHUAHUA,8.00,Betabel,Betabel s/clasificar,Tonelada,1.25,1.25,0.00,11.70,9.36,8961.97,104.86
CHIHUAHUA,9.00,Brócoli,Brócoli s/clasificar,Tonelada,5.00,5.00,0.00,61.00,12.20,9000.00,549.00
CHIHUAHUA,10.00,Cacahuate,Cacahuate s/clasificar,Tonelada,5700.41,5700.41,0.00,19334.25,3.39,13255.88,256292.49
CHIHUAHUA,11.00,Calabacita,Calabacita italiana (zucchini),Tonelada,195.11,195.11,0.00,7045.07,36.11,9336.77,65778.18
CHIHUAHUA,12.00,Calabaza,Calabaza kabocha,Tonelada,250.00,250.00,0.00,4200.00,16.80,10714.29,45000.00
CHIHUAHUA,13.00,Calabaza,Calabaza de castilla,Tonelada,21.00,21.00,0.00,376.00,17.90,4492.55,1689.20
CHIHUAHUA,14.00,Camote,Camote s/clasificar,Tonelada,194.79,194.79,0.00,4121.70,21.16,10522.53,43370.70
CHIHUAHUA,15.00,Cebada grano,Cebada grano s/clasificar,Tonelada,225.00,225.00,0.00,225.00,1.00,5000.00,1125.00
CHIHUAHUA,16.00,Cebolla,Cebolla blanca,Tonelada,6020.00,6020.00,0.00,330308.80,54.87,8719.07,2879984.01
CHIHUAHUA,17.00,Cebolla,Cebollín chino,Tonelada,6.90,6.90,0.00,63.11,9.15,8177.47,516.08
CHIHUAHUA,18.00,Cereza,Cereza guinda,Tonelada,23.00,17.00,0.00,14.33,0.84,86096.30,1233.76
CHIHUAHUA,19.00,Chile verde,Chile verde paprika,Tonelada,1511.00,1511.00,0.00,23545.00,15.58,11095.12,261234.70
CHIHUAHUA,20.00,Chile verde,Chile verde caloro,Tonelada,2282.00,2282.00,0.00,48380.00,21.20,6274.08,303540.00
CHIHUAHUA,21.00,Chile verde,Chile verde jalapeño,Tonelada,9175.09,9175.09,0.00,375120.13,40.88,5073.09,1903016.90
CHIHUAHUA,22.00,Chile verde,Chile verde serrano,Tonelada,200.00,200.00,0.00,7857.00,39.29,7199.53,56566.72
CHIHUAHUA,23.00,Chile verde,Chile seco de árbol (cola de rata),Tonelada,478.00,478.00,0.00,951.00,1.99,67416.72,64113.30
CHIHUAHUA,24.00,Chile verde,Chile seco colorado,Tonelada,6020.00,6020.00,0.00,11944.40,1.98,37276.72,445248.00
CHIHUAHUA,25.00,Chile verde,Chile verde chilaca,Tonelada,4612.65,4612.65,0.00,105400.24,22.85,6928.01,730214.04
CHIHUAHUA,26.00,Chile verde,Chile verde poblano,Tonelada,413.00,413.00,0.00,11344.00,27.47,7982.37,90551.99
CHIHUAHUA,27.00,Chile verde,Chile seco ancho,Tonelada,35.00,35.00,0.00,98.00,2.80,40000.00,3920.00
CHIHUAHUA,28.00,Chile verde,Chile verde cayene,Tonelada,2013.00,2013.00,0.00,37397.50,18.58,7546.63,282225.19
CHIHUAHUA,29.00,Chile verde,Chile seco mirasol,Tonelada,1031.00,1031.00,0.00,1278.80,1.24,43348.14,55433.60
CHIHUAHUA,30.00,Chile verde,Chile verde habanero,Tonelada,6.00,6.00,0.00,300.00,50.00,35000.00,10500.00
CHIHUAHUA,31.00,Chile verde,Chile verde hungaro (x-cat-ik),Tonelada,12.00,12.00,0.00,540.00,45.00,25000.00,13500.00
CHIHUAHUA,32.00,Chile verde,Chile verde chilaca,Tonelada,12.00,12.00,0.00,840.00,70.00,10285.71,8640.00
CHIHUAHUA,33.00,Cilantro,Cilantro s/clasificar,Tonelada,11.00,11.00,0.00,107.04,9.73,5204.84,557.13
CHIHUAHUA,34.00,Col (repollo),Col (repollo) blanca,Tonelada,18.50,18.50,0.00,451.82,24.42,4039.43,1825.09
CHIHUAHUA,35.00,Coliflor,Coliflor s/clasificar,Tonelada,2.00,2.00,0.00,42.00,21.00,8000.00,336.00
CHIHUAHUA,36.00,Durazno,Durazno oro,Tonelada,1903.00,1533.00,0.00,23787.50,15.52,15841.30,376824.95
CHIHUAHUA,37.00,Elote,Elote s/clasificar,Tonelada,224.74,224.74,0.00,3907.00,17.38,2729.08,10662.50
CHIHUAHUA,38.00,Fresa,Fresa,Tonelada,1.75,1.75,0.00,65.83,37.62,27483.51,1809.24
CHIHUAHUA,39.00,Frijol,Frijol azufrado,Tonelada,525.14,525.14,0.00,192.05,0.37,11348.89,2179.55
CHIHUAHUA,40.00,Frijol,Frijol ojo de cabra,Tonelada,6622.60,5742.60,880.00,9313.10,1.62,13844.63,128936.46
CHIHUAHUA,41.00,Frijol,Frijol pinto americano,Tonelada,10346.20,10346.20,0.00,12595.91,1.22,13800.03,173823.98
CHIHUAHUA,42.00,Frijol,Frijol bayo,Tonelada,205.00,205.00,0.00,95.50,0.47,14850.79,1418.25
CHIHUAHUA,43.00,Frijol,Frijol pinto nacional,Tonelada,438.56,438.56,0.00,269.35,0.61,14352.98,3865.97
CHIHUAHUA,44.00,Frijol,Frijol pinto saltillo,Tonelada,68260.53,63800.53,4460.00,42020.10,0.66,14305.38,601113.40
CHIHUAHUA,45.00,Granada,Granada roja,Tonelada,65.00,35.00,20.00,274.00,7.83,22008.76,6030.40
CHIHUAHUA,46.00,Higo,Higo negro,Tonelada,3.00,0.00,0.00,0.00,0.00,0.00,0.00
CHIHUAHUA,47.00,Lechuga,Lechuga romana,Tonelada,4.00,4.00,0.00,94.50,23.63,6530.69,617.15
CHIHUAHUA,48.00,Maíz forrajero en verde,Maíz forrajero en verde s/clasificar,Tonelada,37867.79,37867.79,0.00,788214.26,20.81,648.74,511342.74
CHIHUAHUA,49.00,Maíz grano,Maíz grano amarillo,Tonelada,146173.70,145947.70,226.00,1255319.32,8.60,3604.92,4525329.31
CHIHUAHUA,50.00,Maíz grano,Maíz grano azul,Tonelada,7220.00,7220.00,0.00,9272.00,1.28,3616.76,33534.61
CHIHUAHUA,51.00,Maíz grano,Maíz grano blanco,Tonelada,61375.42,61325.42,50.00,152798.34,2.49,3911.03,597598.86
CHIHUAHUA,52.00,Manzana,Manzana golden delicious,Tonelada,18918.91,17707.41,0.00,395583.22,22.34,11537.88,4564190.38
CHIHUAHUA,53.00,Manzana,Manzana rome beauty,Tonelada,343.20,343.20,0.00,5014.74,14.61,8295.80,41601.30
CHIHUAHUA,54.00,Manzana,Manzana criolla,Tonelada,37.54,37.54,0.00,128.26,3.42,2138.57,274.29
CHIHUAHUA,55.00,Manzana,Manzana gala,Tonelada,83.00,83.00,0.00,2084.85,25.12,16000.00,33357.60
CHIHUAHUA,56.00,Manzana,Manzana red delicious,Tonelada,10265.60,9198.10,0.00,186711.29,20.30,12553.44,2343869.01
CHIHUAHUA,57.00,Manzana,Manzana red chief,Tonelada,1198.00,1143.00,0.00,35174.00,30.77,10621.90,373614.71
CHIHUAHUA,58.00,Melón,Melón cantaloupe,Tonelada,1016.67,1016.67,0.00,29957.32,29.47,3797.78,113771.42
CHIHUAHUA,59.00,Melón,Melón valenciano (honey dew),Tonelada,104.52,104.52,0.00,2132.00,20.40,2584.54,5510.24
CHIHUAHUA,60.00,Membrillo,Membrillo s/clasificar,Tonelada,40.00,30.00,0.00,375.00,12.50,12233.33,4587.50
CHIHUAHUA,61.00,Nuez,Nuez,Tonelada,1448.10,1291.80,0.00,976.39,0.76,37784.77,36892.67
CHIHUAHUA,62.00,Nuez,Nuez encarcelada (pecanera),Tonelada,86621.87,57802.31,0.00,101561.16,1.76,72780.73,7391694.86
CHIHUAHUA,63.00,Orégano,Orégano s/clasificar,Tonelada,15.00,15.00,0.00,44.00,2.93,21136.36,930.00
CHIHUAHUA,64.00,Papa,Papa fianna (blanca),Tonelada,1237.00,1237.00,0.00,42569.00,34.41,8605.11,366311.02
CHIHUAHUA,65.00,Papa,Papa criolla,Tonelada,211.70,211.70,0.00,833.48,3.94,9408.50,7841.79
CHIHUAHUA,66.00,Pastos y praderas,Pastos y praderas rye grass,Tonelada,2934.00,2924.00,0.00,95594.49,32.69,489.11,46756.05
CHIHUAHUA,67.00,Pepino,Pepino americano chino,Tonelada,42.83,42.83,0.00,850.98,19.87,6903.36,5874.62
CHIHUAHUA,68.00,Pera,Pera s/clasificar,Tonelada,8.00,8.00,0.00,134.40,16.80,5000.00,672.00
CHIHUAHUA,69.00,Pistache,Pistache s/clasificar,Tonelada,196.90,105.00,0.00,38.20,0.36,90549.74,3459.00
CHIHUAHUA,70.00,Rábano,Rábano s/clasificar,Tonelada,1.00,1.00,0.00,12.00,12.00,10000.00,120.00
CHIHUAHUA,71.00,Sandía,Sandía charleston (gray),Tonelada,2563.36,2563.36,0.00,127956.54,49.92,2647.02,338703.18
CHIHUAHUA,72.00,Sandía,Sandía verde (jubilie),Tonelada,12.00,12.00,0.00,432.00,36.00,5569.44,2406.00
CHIHUAHUA,73.00,Semilla de avena grano,Semilla de avena grano s/clasificar,Tonelada,1927.00,1927.00,0.00,6381.94,3.31,5956.36,38013.10
CHIHUAHUA,74.00,Semilla de cacahuate,Semilla de cacahuate s/clasificar,Tonelada,181.00,181.00,0.00,520.00,2.87,20000.00,10400.00
CHIHUAHUA,75.00,Semilla de frijol,Semilla de frijol pinto saltillo,Tonelada,198.00,198.00,0.00,106.00,0.54,14617.92,1549.50
CHIHUAHUA,76.00,Semilla de maíz grano,Semilla de maíz grano amarillo,Tonelada,120.00,120.00,0.00,840.00,7.00,12500.00,10500.00
CHIHUAHUA,77.00,Semilla de papa,Semilla de papa fianna (blanca),Tonelada,224.00,224.00,0.00,7952.00,35.50,9391.35,74680.01
CHIHUAHUA,78.00,Semilla de soya,Semilla de soya s/clasificar,Tonelada,543.00,543.00,0.00,1523.60,2.81,15531.37,23663.60
CHIHUAHUA,79.00,Semilla de trigo grano,Semilla de trigo grano fuerte,Tonelada,1293.00,1293.00,0.00,6710.90,5.19,5205.91,34936.37
CHIHUAHUA,80.00,Semilla de trigo grano,Semilla de trigo grano cristalino,Tonelada,258.00,258.00,0.00,1180.80,4.58,5747.46,6786.60
CHIHUAHUA,81.00,Sorgo forrajero en verde,Sorgo forrajero en verde s/clasificar,Tonelada,15999.98,15999.98,0.00,202245.64,12.64,418.00,84539.48
CHIHUAHUA,82.00,Sorgo grano,Sorgo grano s/clasificar,Tonelada,4328.00,4328.00,0.00,19956.50,4.61,3573.61,71316.80
CHIHUAHUA,83.00,Soya,Soya s/clasificar,Tonelada,62.75,62.75,0.00,156.87,2.50,6000.00,941.22
CHIHUAHUA,84.00,Tomate rojo (jitomate),Tomate rojo (jitomate) saladette,Tonelada,52.18,52.18,0.00,2536.94,48.62,9840.48,24964.71
CHIHUAHUA,85.00,Tomate rojo (jitomate),Tomate rojo (jitomate) bola,Tonelada,7.87,7.87,0.00,3568.00,453.37,24791.99,88457.82
CHIHUAHUA,86.00,Tomate rojo (jitomate),Tomate rojo (jitomate) bola,Tonelada,0.24,0.24,0.00,30.00,125.00,11150.00,334.50
CHIHUAHUA,87.00,Tomate rojo (jitomate),Tomate rojo (jitomate) saladette,Tonelada,4.07,4.07,0.00,647.96,159.20,13476.95,8732.52
CHIHUAHUA,88.00,Tomate rojo (jitomate),Tomate rojo (jitomate) bola,Tonelada,3.60,3.60,0.00,1120.00,311.11,19500.00,21840.00
CHIHUAHUA,89.00,Tomate rojo (jitomate),Tomate rojo (jitomate) saladette,Tonelada,60.00,60.00,0.00,3649.00,60.82,13600.00,49626.40
CHIHUAHUA,90.00,Tomate verde,Tomate verde s/clasificar,Tonelada,252.00,252.00,0.00,4300.00,17.06,4218.54,18139.71
CHIHUAHUA,91.00,Trigo forrajero verde,Trigo forrajero verde s/clasificar,Tonelada,450.66,450.66,0.00,7835.15,17.39,2688.30,21063.26
CHIHUAHUA,92.00,Trigo grano,Trigo grano cristalino,Tonelada,53.94,53.94,0.00,71.13,1.32,4715.70,335.43
CHIHUAHUA,93.00,Trigo grano,Trigo grano fuerte,Tonelada,15859.58,15859.58,0.00,80864.06,5.10,4506.56,364418.94
CHIHUAHUA,94.00,Triticale forrajero en verde,Triticale forrajero en verde s/clasificar,Tonelada,1796.90,1796.90,0.00,60975.22,33.93,550.84,33587.54
CHIHUAHUA,95.00,Triticale grano,Triticale grano s/clasificar,Tonelada,15.00,15.00,0.00,43.80,2.92,5100.00,223.38
CHIHUAHUA,96.00,Uva,Uva industrial,Tonelada,156.00,124.00,0.00,1006.00,8.11,13225.64,13305.00
CHIHUAHUA,97.00,Viveros de durazno,Viveros de durazno s/clasificar,Planta,3.00,3.00,0.00,59155.00,19718.33,30.00,1774.65
CHIHUAHUA,98.00,Viveros de manzana,Viveros de manzana s/clasificar,Planta,38.00,36.00,0.00,1080670.00,30018.61,64.60,69806.58
CHIHUAHUA,99.00,Viveros de nuez,Viveros de nuez s/clasificar,Planta,61.50,58.50,0.00,2268756.00,38782.15,227.15,515340.25
CHIHUAHUA,100.00,Zanahoria,Zanahoria nantes,Tonelada,3.00,3.00,0.00,56.00,18.67,6942.86,388.80
CDMX,1.00,Aceituna,Aceituna negra,Tonelada,1.50,1.00,0.00,1.66,1.66,6675.00,11.08
CDMX,2.00,Aceituna,Aceituna manzanilla,Tonelada,4.50,0.00,0.00,0.00,0.00,0.00,0.00
CDMX,3.00,Acelga,Acelga s/clasificar,Tonelada,48.00,48.00,0.00,813.10,16.94,5846.23,4753.57
CDMX,4.00,Alfalfa,Alfalfa verde s/clasificar,Tonelada,5.00,5.00,0.00,401.92,80.38,961.87,386.59
CDMX,5.00,Alhelí,Alhelí s/clasificar,Gruesa,5.10,5.10,0.00,3092.00,606.27,90.59,280.11
CDMX,6.00,Amaranto,Amaranto s/clasificar,Tonelada,124.00,124.00,0.00,140.00,1.13,23300.82,3262.11
CDMX,7.00,Apio,Apio s/clasificar,Tonelada,38.00,38.00,0.00,1378.88,36.29,6675.45,9204.65
CDMX,8.00,Árbol de navidad,Árbol de navidad s/clasificar,Planta,48.80,9.30,0.00,11392.50,1225.00,500.00,5696.25
CDMX,9.00,Aretillo,Aretillo,Planta,3.40,3.40,0.00,344177.50,101228.68,13.00,4474.31
CDMX,10.00,Avena forrajera en verde,Avena forrajera en verde s/clasificar,Tonelada,5458.63,5458.63,0.00,96204.24,17.62,1057.88,101772.91
CDMX,11.00,Begonia,Begonia,Planta,5.12,5.12,0.00,748091.00,146111.52,14.33,10717.46
CDMX,12.00,Belén,Belén,Planta,5.96,5.96,0.00,867908.00,145622.15,12.10,10504.22
CDMX,13.00,Betabel,Betabel s/clasificar,Tonelada,1.00,1.00,0.00,8.50,8.50,5000.00,42.50
CDMX,14.00,Brócoli,Brócoli s/clasificar,Tonelada,248.00,248.00,0.00,2860.06,11.53,7354.81,21035.21
CDMX,15.00,Calabacita,Calabacita italiana (zucchini),Tonelada,89.89,88.89,1.00,841.65,9.47,6772.46,5700.04
CDMX,16.00,Calabaza,Calabaza de castilla,Tonelada,0.90,0.90,0.00,4.50,5.00,6810.00,30.65
CDMX,17.00,Calancoe,Calancoe,Planta,7.40,7.40,0.00,558110.00,75420.27,11.55,6445.09
CDMX,18.00,Capulín,Capulín s/clasificar,Tonelada,15.55,14.65,0.00,16.89,1.15,6431.45,108.63
CDMX,19.00,Chabacano,Chabacano s/clasificar,Tonelada,12.47,12.47,0.00,25.21,2.02,6832.83,172.26
CDMX,20.00,Chícharo,Chícharo s/clasificar,Tonelada,11.00,11.00,0.00,30.25,2.75,14727.27,445.50
CDMX,21.00,Chilacayote,Chilacayote s/clasificar,Tonelada,2.00,2.00,0.00,22.00,11.00,6587.50,144.93
CDMX,22.00,Chile verde,Chile verde regional,Tonelada,2.50,2.50,0.00,13.92,5.57,8239.87,114.70
CDMX,23.00,Cilantro,Cilantro s/clasificar,Tonelada,32.00,32.00,0.00,428.05,13.38,7173.62,3070.67
CDMX,24.00,Cineraria,Cineraria,Planta,10.75,10.75,0.00,889577.00,82751.35,12.07,10736.94
CDMX,25.00,Ciruela,Ciruela del país,Tonelada,47.04,44.94,0.00,149.49,3.33,7301.32,1091.47
CDMX,26.00,Ciruela,Ciruela del país,Tonelada,0.60,0.60,0.00,2.16,3.60,7130.19,15.40
CDMX,27.00,Col (repollo),Col (repollo) blanca,Tonelada,2.70,2.70,0.00,36.70,13.59,6318.94,231.91
CDMX,28.00,Coliflor,Coliflor s/clasificar,Tonelada,4.00,4.00,0.00,78.50,19.63,6431.21,504.85
CDMX,29.00,Crisantemo,Crisantemo,Planta,2.80,2.80,0.00,406525.50,145187.68,12.97,5272.64
CDMX,30.00,Cyclamen,Cyclamen,Planta,10.60,10.60,0.00,904160.00,85298.11,23.24,21008.37
CDMX,31.00,Dalia,Dalia s/clasificar,Planta,1.50,1.50,0.00,224000.00,149333.33,15.00,3360.00
CDMX,32.00,Durazno,Durazno diamante,Tonelada,35.94,33.94,0.00,167.25,4.93,8796.50,1471.21
CDMX,33.00,Ebo (janamargo o veza),Ebo (janamargo o veza) forrajero,Tonelada,191.00,191.00,0.00,2168.30,11.35,1085.06,2352.74
CDMX,34.00,Elote,Elote s/clasificar,Tonelada,892.25,883.25,9.00,7371.67,8.35,7523.20,55458.55
CDMX,35.00,Espinaca,Espinaca s/clasificar,Tonelada,104.80,104.80,0.00,1346.63,12.85,6018.46,8104.65
CDMX,36.00,Frambuesa,Frambuesa s/clasificar,Tonelada,2.67,2.67,0.00,10.37,3.88,10228.86,106.07
CDMX,37.00,Frijol,Frijol otros negros,Tonelada,79.69,79.69,0.00,69.35,0.87,18473.66,1281.15
CDMX,38.00,Geranio,Geranio,Planta,29.75,29.75,0.00,3707370.00,124617.48,12.17,45126.62
CDMX,39.00,Haba verde,Haba verde s/clasificar,Tonelada,155.72,155.72,0.00,650.75,4.18,7796.83,5073.78
CDMX,40.00,Higo,Higo negro,Tonelada,10.85,10.85,0.00,54.91,5.06,7834.67,430.20
CDMX,41.00,"Hongos, setas y champiñones",Hongos setas,Tonelada,0.88,0.88,0.00,52.42,59.57,35942.62,1884.11
CDMX,42.00,Lechuga,Lechuga orejona,Tonelada,35.49,35.49,0.00,387.76,10.93,7816.96,3031.10
CDMX,43.00,Lechuga,Lechuga escarola,Tonelada,250.00,250.00,0.00,2901.22,11.60,7591.10,22023.45
CDMX,44.00,Lechuga,Lechuga romana,Tonelada,38.50,38.50,0.00,388.00,10.08,7112.28,2759.56
CDMX,45.00,Lilium,Lilium (azucena),Planta,7.40,7.40,0.00,1116283.00,150849.05,16.19,18075.58
CDMX,46.00,Maíz forrajero en verde,Maíz forrajero en verde s/clasificar,Tonelada,62.00,62.00,0.00,1427.16,23.02,996.57,1422.27
CDMX,47.00,Maíz grano,Maíz grano blanco,Tonelada,3484.13,3404.13,80.00,3990.42,1.17,5204.72,20769.01
CDMX,48.00,Manzana,Manzana golden delicious,Tonelada,122.98,118.58,0.00,855.97,7.22,13103.85,11216.50
CDMX,49.00,Manzana,Manzana golden delicious,Tonelada,0.60,0.60,0.00,4.86,8.10,11716.04,56.94
CDMX,50.00,Membrillo,Membrillo s/clasificar,Tonelada,4.23,4.23,0.00,24.99,5.91,5348.73,133.66
CDMX,51.00,Noche buena,Noche buena,Planta,30.18,30.18,0.00,3563147.99,118063.22,48.40,172450.24
CDMX,52.00,Nopalitos,Nopalitos s/clasificar,Tonelada,2478.00,2477.00,0.00,227481.90,91.84,3326.79,756785.40
CDMX,53.00,Nopalitos,Nopalitos,Tonelada,4.00,4.00,0.00,363.00,90.75,3943.62,1431.53
CDMX,54.00,Nube,Nube s/clasificar,Manojo,5.25,5.25,0.00,5368.00,1022.48,37.72,202.47
CDMX,55.00,Nuez,Nuez encarcelada (pecanera),Tonelada,2.46,2.46,0.00,9.78,3.98,27605.36,269.98
